epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1687,14744.2,0.2674,0.15215,0.7788,0.99905,1,0.995,0.99404,0.17465,0.10925,0.76618,9.72728e-05,9.72728e-05,9.72728e-05
1688,14752.2,0.27148,0.15216,0.79541,0.99929,1,0.995,0.994,0.1744,0.10921,0.76611,9.69818e-05,9.69818e-05,9.69818e-05
1689,14760.8,0.27822,0.1864,0.78817,0.99929,1,0.995,0.99404,0.17439,0.10913,0.76612,9.66907e-05,9.66907e-05,9.66907e-05
1690,14769.1,0.25236,0.14696,0.77948,0.9993,1,0.995,0.99408,0.17457,0.10907,0.7661,9.63997e-05,9.63997e-05,9.63997e-05
1691,14778,0.26301,0.15424,0.77358,0.9993,1,0.995,0.99403,0.17496,0.10882,0.76612,9.61086e-05,9.61086e-05,9.61086e-05
1692,14786,0.25945,0.15016,0.77372,0.99929,1,0.995,0.99399,0.17513,0.10869,0.76617,9.58175e-05,9.58175e-05,9.58175e-05
1693,14794.6,0.25059,0.14821,0.76878,0.99929,1,0.995,0.99413,0.17508,0.10853,0.7662,9.55265e-05,9.55265e-05,9.55265e-05
1694,14802.5,0.29052,0.16325,0.77917,0.99929,1,0.995,0.99413,0.17575,0.10879,0.76623,9.52354e-05,9.52354e-05,9.52354e-05
1695,14810.9,0.26579,0.15539,0.78188,0.99929,1,0.995,0.99415,0.17571,0.10875,0.76621,9.49444e-05,9.49444e-05,9.49444e-05
1696,14819.9,0.25929,0.14869,0.7829,0.99929,1,0.995,0.99417,0.17508,0.10861,0.76616,9.46533e-05,9.46533e-05,9.46533e-05
1697,14828.7,0.27851,0.15648,0.77679,0.99929,1,0.995,0.99428,0.17504,0.10891,0.76614,9.43622e-05,9.43622e-05,9.43622e-05
1698,14837.8,0.2637,0.15215,0.77911,0.99929,1,0.995,0.99434,0.1745,0.10885,0.76614,9.40712e-05,9.40712e-05,9.40712e-05
1699,14846.1,0.29134,0.16298,0.77715,0.99928,1,0.995,0.9943,0.17442,0.10896,0.76606,9.37801e-05,9.37801e-05,9.37801e-05
1700,14855.7,0.26446,0.1524,0.77859,0.99927,1,0.995,0.99428,0.17442,0.10888,0.76604,9.34891e-05,9.34891e-05,9.34891e-05
1701,14864.5,0.25592,0.14937,0.7756,0.99927,1,0.995,0.99433,0.17445,0.10861,0.76599,9.3198e-05,9.3198e-05,9.3198e-05
1702,14873,0.26046,0.15126,0.77905,0.99928,1,0.995,0.99433,0.17417,0.10835,0.76597,9.29069e-05,9.29069e-05,9.29069e-05
1703,14881.7,0.26795,0.15316,0.77584,0.99928,1,0.995,0.99437,0.17451,0.1085,0.76598,9.26159e-05,9.26159e-05,9.26159e-05
1704,14891.9,0.28048,0.15177,0.79134,0.99929,1,0.995,0.99432,0.17488,0.1087,0.76598,9.23248e-05,9.23248e-05,9.23248e-05
1705,14900.6,0.26809,0.15685,0.7768,0.99929,1,0.995,0.99428,0.17479,0.1088,0.766,9.20338e-05,9.20338e-05,9.20338e-05
1706,14909.6,0.25823,0.14981,0.78272,0.99929,1,0.995,0.99432,0.17426,0.10854,0.76595,9.17427e-05,9.17427e-05,9.17427e-05
1707,14917,0.26653,0.15489,0.77653,0.9993,1,0.995,0.99438,0.17423,0.10831,0.76596,9.14516e-05,9.14516e-05,9.14516e-05
1708,14926.3,0.26824,0.15164,0.77682,0.9993,1,0.995,0.99445,0.17373,0.10791,0.76592,9.11606e-05,9.11606e-05,9.11606e-05
1709,14934.8,0.27034,0.15386,0.77821,0.99929,1,0.995,0.99439,0.17372,0.1081,0.7659,9.08695e-05,9.08695e-05,9.08695e-05
1710,14945.2,0.25245,0.1453,0.77555,0.99929,1,0.995,0.99439,0.17364,0.10785,0.7659,9.05785e-05,9.05785e-05,9.05785e-05
1711,14953.7,0.25428,0.14537,0.77756,0.99929,1,0.995,0.99437,0.17345,0.10774,0.76585,9.02874e-05,9.02874e-05,9.02874e-05
1712,14963.2,0.26116,0.15041,0.7747,0.99911,1,0.995,0.99428,0.1738,0.10785,0.76586,8.99963e-05,8.99963e-05,8.99963e-05
1713,14971.8,0.28763,0.15499,0.80294,0.99912,1,0.995,0.99428,0.17387,0.10779,0.76588,8.97053e-05,8.97053e-05,8.97053e-05
1714,14981.2,0.25437,0.14756,0.77768,0.99912,1,0.995,0.99412,0.17431,0.10759,0.76591,8.94142e-05,8.94142e-05,8.94142e-05
1715,14990.5,0.23922,0.14129,0.77586,0.99912,1,0.995,0.99412,0.17439,0.10745,0.7659,8.91232e-05,8.91232e-05,8.91232e-05
1716,14999,0.25694,0.14743,0.78379,0.99908,1,0.995,0.99417,0.17419,0.10729,0.76588,8.88321e-05,8.88321e-05,8.88321e-05
1717,15008,0.27226,0.15079,0.79145,0.99908,1,0.995,0.99415,0.17394,0.10729,0.76588,8.8541e-05,8.8541e-05,8.8541e-05
1718,15016.8,0.24255,0.14338,0.77613,0.99913,1,0.995,0.99417,0.17377,0.10726,0.76588,8.825e-05,8.825e-05,8.825e-05
1719,15026.1,0.24625,0.14406,0.77686,0.99914,1,0.995,0.99422,0.17336,0.10741,0.76591,8.79589e-05,8.79589e-05,8.79589e-05
1720,15034.3,0.27719,0.15418,0.78612,0.9991,1,0.995,0.99407,0.17358,0.1076,0.76594,8.76679e-05,8.76679e-05,8.76679e-05
1721,15043.9,0.26057,0.14704,0.77336,0.9991,1,0.995,0.99405,0.17309,0.10726,0.76591,8.73768e-05,8.73768e-05,8.73768e-05
1722,15052.5,0.24271,0.14258,0.78219,0.9991,1,0.995,0.99405,0.17317,0.10734,0.76595,8.70857e-05,8.70857e-05,8.70857e-05
1723,15061.7,0.25951,0.14854,0.77664,0.99914,1,0.995,0.99417,0.17303,0.10713,0.766,8.67947e-05,8.67947e-05,8.67947e-05
1724,15070.8,0.25788,0.14746,0.78398,0.99915,1,0.995,0.99417,0.17258,0.10706,0.76601,8.65036e-05,8.65036e-05,8.65036e-05
1725,15078.9,0.25647,0.14928,0.73959,0.99916,1,0.995,0.99409,0.17252,0.10697,0.76605,8.62126e-05,8.62126e-05,8.62126e-05
1726,15087.6,0.27583,0.15896,0.78174,0.99917,1,0.995,0.994,0.17262,0.10713,0.76607,8.59215e-05,8.59215e-05,8.59215e-05
1727,15095.3,0.25942,0.14995,0.77968,0.99917,1,0.995,0.99399,0.17285,0.10709,0.76608,8.56304e-05,8.56304e-05,8.56304e-05
1728,15103.4,0.25711,0.15357,0.77523,0.99917,1,0.995,0.9941,0.1727,0.10687,0.76608,8.53394e-05,8.53394e-05,8.53394e-05
1729,15111.2,0.2539,0.14735,0.77455,0.99917,1,0.995,0.99411,0.17283,0.10695,0.76609,8.50483e-05,8.50483e-05,8.50483e-05
1730,15120.4,0.2561,0.1455,0.77357,0.99917,1,0.995,0.99408,0.1728,0.10723,0.7661,8.47573e-05,8.47573e-05,8.47573e-05
1731,15129.3,0.24958,0.14561,0.77563,0.99917,1,0.995,0.99415,0.17294,0.1074,0.76613,8.44662e-05,8.44662e-05,8.44662e-05
1732,15138,0.25977,0.15472,0.78239,0.99917,1,0.995,0.99416,0.17306,0.10745,0.76616,8.41751e-05,8.41751e-05,8.41751e-05
1733,15146.1,0.25621,0.14621,0.77836,0.99916,1,0.995,0.99416,0.17305,0.1075,0.76619,8.38841e-05,8.38841e-05,8.38841e-05
1734,15154.5,0.26024,0.15,0.77887,0.99916,1,0.995,0.99407,0.17318,0.10758,0.76625,8.3593e-05,8.3593e-05,8.3593e-05
1735,15165.6,0.23865,0.14162,0.77782,0.99911,1,0.995,0.99414,0.17305,0.10747,0.76623,8.3302e-05,8.3302e-05,8.3302e-05
1736,15174.1,0.26334,0.14943,0.78871,0.99912,1,0.995,0.99422,0.17273,0.10752,0.76625,8.30109e-05,8.30109e-05,8.30109e-05
1737,15183.1,0.25346,0.14763,0.7795,0.99912,1,0.995,0.99424,0.1725,0.10746,0.76628,8.27198e-05,8.27198e-05,8.27198e-05
1738,15191.1,0.26831,0.15336,0.78108,0.99912,1,0.995,0.99427,0.17255,0.10738,0.76623,8.24288e-05,8.24288e-05,8.24288e-05
1739,15199.9,0.27124,0.15329,0.78763,0.99913,1,0.995,0.9943,0.17229,0.10741,0.76621,8.21377e-05,8.21377e-05,8.21377e-05
1740,15208.4,0.2395,0.14241,0.79179,0.99913,1,0.995,0.99429,0.17236,0.10746,0.76622,8.18467e-05,8.18467e-05,8.18467e-05
1741,15217.8,0.24273,0.14137,0.77421,0.99895,1,0.995,0.9943,0.17246,0.10752,0.76623,8.15556e-05,8.15556e-05,8.15556e-05
1742,15226.1,0.268,0.15342,0.77238,0.99895,1,0.995,0.9943,0.17226,0.10728,0.76619,8.12645e-05,8.12645e-05,8.12645e-05
1743,15234.1,0.25501,0.14637,0.77547,0.99896,1,0.995,0.9943,0.17191,0.1072,0.7662,8.09735e-05,8.09735e-05,8.09735e-05
1744,15242.8,0.2422,0.1431,0.77147,0.99897,1,0.995,0.99431,0.17181,0.10764,0.76619,8.06824e-05,8.06824e-05,8.06824e-05
1745,15250.4,0.2773,0.15735,0.77645,0.99911,1,0.995,0.99432,0.17168,0.1075,0.76616,8.03914e-05,8.03914e-05,8.03914e-05
1746,15259.2,0.26138,0.15309,0.78018,0.99911,1,0.995,0.99428,0.17213,0.10736,0.76618,8.01003e-05,8.01003e-05,8.01003e-05
1747,15266.1,0.241,0.14404,0.775,0.99912,1,0.995,0.99432,0.17237,0.10741,0.76618,7.98092e-05,7.98092e-05,7.98092e-05
1748,15273.8,0.2538,0.14652,0.77797,0.99915,1,0.995,0.99431,0.17206,0.10736,0.76614,7.95182e-05,7.95182e-05,7.95182e-05
1749,15281.1,0.29846,0.17237,0.79304,0.99915,1,0.995,0.99427,0.1719,0.10712,0.76614,7.92271e-05,7.92271e-05,7.92271e-05
1750,15289.1,0.29783,0.16227,0.78291,0.99915,1,0.995,0.99425,0.17206,0.10703,0.76615,7.89361e-05,7.89361e-05,7.89361e-05
1751,15297.6,0.26029,0.15179,0.7787,0.99914,1,0.995,0.99425,0.17198,0.10707,0.76619,7.8645e-05,7.8645e-05,7.8645e-05
1752,15306.2,0.25515,0.14827,0.78209,0.99934,1,0.995,0.99425,0.17184,0.10687,0.7662,7.83539e-05,7.83539e-05,7.83539e-05
1753,15314.9,0.25373,0.14725,0.76816,0.9993,1,0.995,0.99425,0.17208,0.10658,0.76627,7.80629e-05,7.80629e-05,7.80629e-05
1754,15323,0.25731,0.15015,0.783,0.99934,1,0.995,0.99424,0.1719,0.10628,0.76628,7.77718e-05,7.77718e-05,7.77718e-05
1755,15331.9,0.23152,0.13934,0.78332,0.99934,1,0.995,0.99422,0.17188,0.10633,0.7663,7.74808e-05,7.74808e-05,7.74808e-05
1756,15340,0.26376,0.15269,0.78183,0.99929,1,0.995,0.99415,0.17143,0.10606,0.76624,7.71897e-05,7.71897e-05,7.71897e-05
1757,15348.1,0.29184,0.15745,0.7857,0.99928,1,0.995,0.99414,0.17175,0.10602,0.76629,7.68986e-05,7.68986e-05,7.68986e-05
1758,15357.9,0.26211,0.15209,0.78764,0.99927,1,0.995,0.9942,0.1712,0.10599,0.76624,7.66076e-05,7.66076e-05,7.66076e-05
1759,15366.8,0.27615,0.15314,0.79308,0.99927,1,0.995,0.99415,0.17137,0.10618,0.76626,7.63165e-05,7.63165e-05,7.63165e-05
1760,15375.9,0.27268,0.15165,0.76973,0.99928,1,0.995,0.99414,0.17099,0.10634,0.76625,7.60255e-05,7.60255e-05,7.60255e-05
1761,15384.5,0.27349,0.15305,0.78657,0.99928,1,0.995,0.99424,0.17083,0.10651,0.76622,7.57344e-05,7.57344e-05,7.57344e-05
1762,15395.6,0.22712,0.1417,0.73915,0.99928,1,0.995,0.99425,0.17039,0.10615,0.76613,7.54433e-05,7.54433e-05,7.54433e-05
1763,15405.1,0.24972,0.14308,0.78185,0.99928,1,0.995,0.99422,0.17054,0.10603,0.76614,7.51523e-05,7.51523e-05,7.51523e-05
1764,15414.6,0.24916,0.14785,0.77666,0.99928,1,0.995,0.99444,0.17043,0.10597,0.76609,7.48612e-05,7.48612e-05,7.48612e-05
1765,15422.1,0.27633,0.15307,0.79049,0.99928,1,0.995,0.99429,0.17066,0.10609,0.76611,7.45702e-05,7.45702e-05,7.45702e-05
1766,15431.3,0.24425,0.14481,0.7808,0.99928,1,0.995,0.99427,0.17063,0.10612,0.76608,7.42791e-05,7.42791e-05,7.42791e-05
1767,15439.4,0.24778,0.14674,0.77692,0.99928,1,0.995,0.99424,0.17067,0.10599,0.76607,7.3988e-05,7.3988e-05,7.3988e-05
1768,15448.8,0.26701,0.14928,0.77803,0.99928,1,0.995,0.99424,0.17036,0.10579,0.76606,7.3697e-05,7.3697e-05,7.3697e-05
1769,15460.3,0.23539,0.13923,0.77836,0.99928,1,0.995,0.99424,0.17016,0.10575,0.76608,7.34059e-05,7.34059e-05,7.34059e-05
1770,15469.1,0.23982,0.14067,0.77916,0.99927,1,0.995,0.99428,0.16995,0.10579,0.76606,7.31149e-05,7.31149e-05,7.31149e-05
1771,15478.4,0.25038,0.15252,0.7782,0.99927,1,0.995,0.99429,0.16964,0.10566,0.76603,7.28238e-05,7.28238e-05,7.28238e-05
1772,15488.4,0.24544,0.14229,0.77954,0.99928,1,0.995,0.99434,0.16946,0.10556,0.76606,7.25327e-05,7.25327e-05,7.25327e-05
1773,15498.5,0.24111,0.1388,0.78347,0.99928,1,0.995,0.99437,0.16934,0.10544,0.76607,7.22417e-05,7.22417e-05,7.22417e-05
1774,15506.6,0.26895,0.15133,0.7759,0.99928,1,0.995,0.99445,0.16921,0.10556,0.76612,7.19506e-05,7.19506e-05,7.19506e-05
1775,15514.7,0.25642,0.15199,0.78306,0.99928,1,0.995,0.99441,0.16888,0.10552,0.7661,7.16596e-05,7.16596e-05,7.16596e-05
1776,15523.9,0.2571,0.14581,0.78055,0.99928,1,0.995,0.99445,0.16876,0.10538,0.76607,7.13685e-05,7.13685e-05,7.13685e-05
1777,15532.7,0.29016,0.16172,0.79381,0.99928,1,0.995,0.99447,0.16852,0.10539,0.76609,7.10774e-05,7.10774e-05,7.10774e-05
1778,15540.8,0.26382,0.1498,0.77538,0.99928,1,0.995,0.99447,0.16862,0.10549,0.76607,7.07864e-05,7.07864e-05,7.07864e-05
1779,15550.8,0.25206,0.1498,0.77439,0.99928,1,0.995,0.99447,0.16849,0.10541,0.76607,7.04953e-05,7.04953e-05,7.04953e-05
1780,15560,0.23913,0.14008,0.7811,0.99929,1,0.995,0.99446,0.16846,0.1054,0.76602,7.02043e-05,7.02043e-05,7.02043e-05
1781,15570.2,0.22611,0.13656,0.78075,0.99929,1,0.995,0.99444,0.16842,0.10532,0.76598,6.99132e-05,6.99132e-05,6.99132e-05
1782,15578.2,0.25991,0.14461,0.78169,0.99929,1,0.995,0.99444,0.16824,0.10514,0.76594,6.96221e-05,6.96221e-05,6.96221e-05
1783,15586.3,0.25734,0.14781,0.78125,0.99929,1,0.995,0.99443,0.16808,0.10507,0.76588,6.93311e-05,6.93311e-05,6.93311e-05
1784,15593.8,0.25994,0.14979,0.78037,0.9993,1,0.995,0.99446,0.1678,0.10495,0.76585,6.904e-05,6.904e-05,6.904e-05
1785,15604.2,0.24251,0.14027,0.78221,0.9993,1,0.995,0.99444,0.16771,0.10497,0.76592,6.8749e-05,6.8749e-05,6.8749e-05
1786,15612.1,0.24999,0.14771,0.78275,0.9993,1,0.995,0.99451,0.16757,0.10488,0.76594,6.84579e-05,6.84579e-05,6.84579e-05
1787,15621.3,0.25508,0.15259,0.77522,0.9993,1,0.995,0.99451,0.16747,0.10466,0.76595,6.81668e-05,6.81668e-05,6.81668e-05
1788,15630.9,0.25445,0.14461,0.77675,0.9993,1,0.995,0.99443,0.16726,0.10448,0.76599,6.78758e-05,6.78758e-05,6.78758e-05
1789,15639.8,0.26003,0.14947,0.78647,0.9993,1,0.995,0.99441,0.16701,0.10429,0.76602,6.75847e-05,6.75847e-05,6.75847e-05
1790,15649.8,0.24356,0.14125,0.77637,0.99931,1,0.995,0.99441,0.16672,0.1042,0.76601,6.72937e-05,6.72937e-05,6.72937e-05
1791,15656.5,0.2699,0.15272,0.78518,0.99931,1,0.995,0.99442,0.16662,0.1042,0.766,6.70026e-05,6.70026e-05,6.70026e-05
1792,15664.5,0.24034,0.14208,0.77517,0.99931,1,0.995,0.99442,0.16651,0.10425,0.76597,6.67115e-05,6.67115e-05,6.67115e-05
1793,15672.2,0.25662,0.14931,0.77093,0.99931,1,0.995,0.99445,0.16672,0.10421,0.76599,6.64205e-05,6.64205e-05,6.64205e-05
1794,15681.3,0.26464,0.15467,0.78596,0.99932,1,0.995,0.99445,0.16684,0.10423,0.76601,6.61294e-05,6.61294e-05,6.61294e-05
1795,15690.7,0.28392,0.15999,0.80345,0.99932,1,0.995,0.99445,0.16704,0.10436,0.76596,6.58384e-05,6.58384e-05,6.58384e-05
1796,15700.8,0.24168,0.14132,0.78634,0.99933,1,0.995,0.99446,0.1671,0.1044,0.76594,6.55473e-05,6.55473e-05,6.55473e-05
1797,15710.5,0.24248,0.14363,0.79085,0.99933,1,0.995,0.99441,0.16728,0.10462,0.76592,6.52562e-05,6.52562e-05,6.52562e-05
1798,15718.6,0.25979,0.1489,0.77794,0.99937,1,0.995,0.99441,0.16733,0.1046,0.76583,6.49652e-05,6.49652e-05,6.49652e-05
1799,15729.7,0.22563,0.13261,0.78335,0.99933,1,0.995,0.99433,0.16753,0.10483,0.76579,6.46741e-05,6.46741e-05,6.46741e-05
1800,15738.7,0.25763,0.14549,0.77992,0.99933,1,0.995,0.99435,0.16735,0.10487,0.7658,6.43831e-05,6.43831e-05,6.43831e-05
1801,15747.2,0.25786,0.14478,0.77822,0.99933,1,0.995,0.9943,0.1673,0.1049,0.76579,6.4092e-05,6.4092e-05,6.4092e-05
1802,15754.5,0.27003,0.15053,0.78115,0.99934,1,0.995,0.99427,0.16702,0.10475,0.7657,6.38009e-05,6.38009e-05,6.38009e-05
1803,15764.6,0.23288,0.13634,0.76621,0.99934,1,0.995,0.99431,0.16686,0.10459,0.76568,6.35099e-05,6.35099e-05,6.35099e-05
1804,15773.1,0.27565,0.15483,0.77145,0.99933,1,0.995,0.99436,0.16667,0.10451,0.76567,6.32188e-05,6.32188e-05,6.32188e-05
1805,15782.8,0.24358,0.14188,0.78329,0.99933,1,0.995,0.99434,0.16625,0.1044,0.76564,6.29278e-05,6.29278e-05,6.29278e-05
1806,15791.3,0.25376,0.14585,0.77362,0.99934,1,0.995,0.99434,0.16605,0.10425,0.76567,6.26367e-05,6.26367e-05,6.26367e-05
1807,15799.2,0.24685,0.14353,0.77257,0.99934,1,0.995,0.99434,0.16583,0.10407,0.76572,6.23456e-05,6.23456e-05,6.23456e-05
1808,15808.6,0.24551,0.14308,0.76882,0.99934,1,0.995,0.99434,0.16586,0.10409,0.76575,6.20546e-05,6.20546e-05,6.20546e-05
1809,15818.4,0.23915,0.1407,0.77476,0.99934,1,0.995,0.99431,0.16566,0.10412,0.76576,6.17635e-05,6.17635e-05,6.17635e-05
1810,15828.1,0.23531,0.1387,0.77885,0.99934,1,0.995,0.99431,0.16549,0.10405,0.76576,6.14725e-05,6.14725e-05,6.14725e-05
1811,15838,0.23243,0.13909,0.77485,0.99934,1,0.995,0.9943,0.16523,0.10379,0.76573,6.11814e-05,6.11814e-05,6.11814e-05
1812,15847.6,0.32319,0.19919,0.79549,0.99934,1,0.995,0.9943,0.16512,0.10378,0.76575,6.08903e-05,6.08903e-05,6.08903e-05
1813,15856.5,0.26555,0.15139,0.78043,0.99934,1,0.995,0.9943,0.16527,0.10379,0.76575,6.05993e-05,6.05993e-05,6.05993e-05
1814,15863.5,0.254,0.15093,0.7734,0.99934,1,0.995,0.99428,0.1649,0.10356,0.76574,6.03082e-05,6.03082e-05,6.03082e-05
1815,15871.9,0.24716,0.14462,0.78053,0.99934,1,0.995,0.99424,0.16507,0.10353,0.76576,6.00172e-05,6.00172e-05,6.00172e-05
1816,15881.2,0.23312,0.13784,0.78539,0.99934,1,0.995,0.99423,0.16512,0.10345,0.76582,5.97261e-05,5.97261e-05,5.97261e-05
1817,15890.6,0.23721,0.13557,0.77766,0.99934,1,0.995,0.99423,0.16516,0.10349,0.76582,5.9435e-05,5.9435e-05,5.9435e-05
1818,15899.6,0.2898,0.15764,0.7824,0.99934,1,0.995,0.99423,0.16525,0.10348,0.76582,5.9144e-05,5.9144e-05,5.9144e-05
1819,15908.3,0.23559,0.13954,0.78208,0.99935,1,0.995,0.99427,0.1652,0.10349,0.76581,5.88529e-05,5.88529e-05,5.88529e-05
1820,15917.8,0.25064,0.14613,0.77926,0.99935,1,0.995,0.99431,0.16534,0.10363,0.76577,5.85619e-05,5.85619e-05,5.85619e-05
1821,15925.1,0.26889,0.15496,0.77329,0.99935,1,0.995,0.99435,0.16519,0.10373,0.76576,5.82708e-05,5.82708e-05,5.82708e-05
1822,15933.8,0.25651,0.1481,0.7735,0.99935,1,0.995,0.99437,0.16526,0.10386,0.76575,5.79797e-05,5.79797e-05,5.79797e-05
1823,15943.4,0.23791,0.13932,0.77861,0.99934,1,0.995,0.99435,0.16526,0.10383,0.76574,5.76887e-05,5.76887e-05,5.76887e-05
1824,15952.5,0.25838,0.14363,0.78009,0.99935,1,0.995,0.99436,0.16541,0.10379,0.76574,5.73976e-05,5.73976e-05,5.73976e-05
1825,15962.6,0.21868,0.13128,0.77865,0.99935,1,0.995,0.99435,0.16529,0.10372,0.76574,5.71066e-05,5.71066e-05,5.71066e-05
1826,15970.5,0.26632,0.15072,0.77635,0.99936,1,0.995,0.99439,0.16525,0.10364,0.76572,5.68155e-05,5.68155e-05,5.68155e-05
1827,15980.5,0.23568,0.13739,0.78475,0.99936,1,0.995,0.99446,0.16515,0.10355,0.76573,5.65244e-05,5.65244e-05,5.65244e-05
1828,15990.6,0.24054,0.13918,0.7811,0.99936,1,0.995,0.99449,0.16528,0.10353,0.76576,5.62334e-05,5.62334e-05,5.62334e-05
1829,16000.5,0.24285,0.14502,0.78676,0.99936,1,0.995,0.99449,0.16537,0.10359,0.76576,5.59423e-05,5.59423e-05,5.59423e-05
1830,16009.1,0.24009,0.14017,0.77148,0.99936,1,0.995,0.99449,0.16542,0.10377,0.76575,5.56513e-05,5.56513e-05,5.56513e-05
1831,16017,0.24293,0.14345,0.78066,0.99936,1,0.995,0.99449,0.16545,0.1037,0.76575,5.53602e-05,5.53602e-05,5.53602e-05
1832,16025.1,0.25713,0.14794,0.77798,0.99937,1,0.995,0.99453,0.16532,0.10362,0.76574,5.50691e-05,5.50691e-05,5.50691e-05
1833,16034.1,0.22733,0.13584,0.77907,0.99937,1,0.995,0.99453,0.16535,0.10351,0.76576,5.47781e-05,5.47781e-05,5.47781e-05
1834,16043.8,0.22726,0.13317,0.7369,0.99937,1,0.995,0.99455,0.16503,0.1035,0.76574,5.4487e-05,5.4487e-05,5.4487e-05
1835,16053.4,0.24671,0.14358,0.77848,0.99941,1,0.995,0.99455,0.16509,0.10349,0.76571,5.4196e-05,5.4196e-05,5.4196e-05
1836,16062.8,0.26482,0.14938,0.77817,0.9994,1,0.995,0.9945,0.16498,0.10325,0.76572,5.39049e-05,5.39049e-05,5.39049e-05
1837,16070.7,0.27408,0.15165,0.77829,0.9994,1,0.995,0.9945,0.16498,0.10317,0.76571,5.36138e-05,5.36138e-05,5.36138e-05
1838,16078.9,0.25568,0.14684,0.78134,0.9994,1,0.995,0.99448,0.165,0.10318,0.76571,5.33228e-05,5.33228e-05,5.33228e-05
1839,16089.6,0.23262,0.13452,0.77599,0.9994,1,0.995,0.99448,0.16483,0.10304,0.76569,5.30317e-05,5.30317e-05,5.30317e-05
1840,16098.3,0.26022,0.14223,0.79101,0.9994,1,0.995,0.99448,0.16493,0.10308,0.76566,5.27407e-05,5.27407e-05,5.27407e-05
1841,16107.7,0.24723,0.14707,0.77998,0.9994,1,0.995,0.99449,0.16464,0.10295,0.76562,5.24496e-05,5.24496e-05,5.24496e-05
1842,16115.5,0.23261,0.14366,0.77566,0.9994,1,0.995,0.99443,0.16468,0.10281,0.7656,5.21585e-05,5.21585e-05,5.21585e-05
1843,16122.6,0.25657,0.14785,0.76988,0.99939,1,0.995,0.99445,0.16471,0.10268,0.76557,5.18675e-05,5.18675e-05,5.18675e-05
1844,16133.4,0.23254,0.13588,0.78505,0.9994,1,0.995,0.99443,0.16491,0.10269,0.76559,5.15764e-05,5.15764e-05,5.15764e-05
1845,16141.4,0.24632,0.14198,0.75706,0.9994,1,0.995,0.99445,0.16477,0.10261,0.76557,5.12854e-05,5.12854e-05,5.12854e-05
1846,16151.1,0.23209,0.13545,0.78487,0.99939,1,0.995,0.99443,0.16478,0.10267,0.76557,5.09943e-05,5.09943e-05,5.09943e-05
1847,16159.3,0.25035,0.14099,0.77413,0.99935,1,0.995,0.99443,0.16469,0.10251,0.76558,5.07032e-05,5.07032e-05,5.07032e-05
1848,16168.3,0.24293,0.13992,0.77376,0.99934,1,0.995,0.9944,0.16461,0.10231,0.76556,5.04122e-05,5.04122e-05,5.04122e-05
1849,16178.6,0.23429,0.13636,0.77644,0.99935,1,0.995,0.99446,0.16455,0.10241,0.76553,5.01211e-05,5.01211e-05,5.01211e-05
1850,16186.3,0.23727,0.13949,0.76461,0.99917,1,0.995,0.99444,0.16433,0.10257,0.7655,4.98301e-05,4.98301e-05,4.98301e-05
1851,16197.2,0.24604,0.14256,0.77878,0.99917,1,0.995,0.99445,0.16412,0.10267,0.76549,4.9539e-05,4.9539e-05,4.9539e-05
1852,16207,0.24134,0.1414,0.77958,0.99917,1,0.995,0.99443,0.16396,0.10279,0.76549,4.92479e-05,4.92479e-05,4.92479e-05
1853,16215.9,0.26436,0.15079,0.77847,0.99918,1,0.995,0.99438,0.16395,0.10279,0.76548,4.89569e-05,4.89569e-05,4.89569e-05
1854,16224.7,0.2274,0.13289,0.77964,0.99918,1,0.995,0.99433,0.1641,0.10263,0.76547,4.86658e-05,4.86658e-05,4.86658e-05
1855,16233.4,0.2302,0.13893,0.7799,0.99918,1,0.995,0.99438,0.16432,0.10258,0.76546,4.83748e-05,4.83748e-05,4.83748e-05
1856,16241.8,0.23073,0.13731,0.77922,0.99918,1,0.995,0.99444,0.16447,0.10258,0.76546,4.80837e-05,4.80837e-05,4.80837e-05
1857,16250.3,0.26063,0.14709,0.78671,0.99917,1,0.995,0.99444,0.16433,0.10247,0.76546,4.77926e-05,4.77926e-05,4.77926e-05
1858,16259.3,0.22451,0.13436,0.77965,0.99934,1,0.995,0.99444,0.16439,0.10254,0.76547,4.75016e-05,4.75016e-05,4.75016e-05
1859,16268.3,0.23656,0.13888,0.78044,0.99934,1,0.995,0.99444,0.16428,0.1026,0.76549,4.72105e-05,4.72105e-05,4.72105e-05
1860,16277.5,0.27003,0.15152,0.78458,0.99915,1,0.995,0.99444,0.16434,0.10266,0.76547,4.69195e-05,4.69195e-05,4.69195e-05
1861,16285.7,0.2501,0.14277,0.77878,0.99915,1,0.995,0.99444,0.16443,0.10257,0.76548,4.66284e-05,4.66284e-05,4.66284e-05
1862,16293.3,0.26386,0.14841,0.77023,0.99915,1,0.995,0.9944,0.16435,0.10245,0.76548,4.63373e-05,4.63373e-05,4.63373e-05
1863,16303.6,0.24442,0.14224,0.77348,0.99915,1,0.995,0.99439,0.16442,0.10253,0.76549,4.60463e-05,4.60463e-05,4.60463e-05
1864,16313.6,0.24253,0.14071,0.77591,0.99915,1,0.995,0.99437,0.16433,0.10243,0.7655,4.57552e-05,4.57552e-05,4.57552e-05
